,ID,Age,Age_bins,Education,Marital_Status,Income,Income_groups,Childrens,Dt_Customer,Wines,Fruits,Meat,Fish,Sweet,Gold,Spending,Discount_Purchases,Web_Purchases,Catelog_Purchases,In-Store_Purchases,Accepted_3rd_Campaign,Accepted_4th_Campaign,Accepted_5th_Campaign,Accepted_1st_Campaign,Accepted_2nd_Campaign,Complain,Last_Campaign_Response,Average_Response_Rate
1252,5153,47,Middle Aged,Masters,In Couple,77766.0,High Income,1,2013-02-22,1004,59,265,115,59,27,1529,2,11,10,11,1,0,0,0,0,0,1,1
1253,961,42,Middle Aged,Bachelors,In Couple,74716.0,High Income,1,2013-09-12,133,27,421,13,195,71,860,2,7,3,5,0,0,0,0,0,0,0,0
1254,5011,51,Middle Aged,Bachelors,Single,68118.0,High Income,1,2013-10-18,595,23,123,10,23,154,928,2,8,9,4,0,0,0,0,0,0,0,0
1255,6653,44,Middle Aged,Masters,In Couple,55158.0,Average Income,2,2012-07-30,293,0,87,4,11,23,418,4,7,2,5,0,0,0,0,0,0,1,0
1256,9094,59,Middle Aged,Bachelors,In Couple,62972.0,High Income,1,2012-08-03,313,15,47,20,0,192,587,2,7,4,3,0,0,0,0,0,0,1,0
1257,810,39,Middle Aged,Bachelors,In Couple,74190.0,High Income,1,2014-05-12,151,81,86,168,91,64,641,2,4,2,11,0,0,0,0,0,0,0,0
1258,5493,38,Middle Aged,Bachelors,In Couple,39356.0,Average Income,2,2014-03-19,15,0,2,0,0,6,23,1,1,0,2,1,0,0,0,0,0,0,1
1259,2147,45,Middle Aged,Bachelors,In Couple,76653.0,High Income,0,2013-08-16,736,63,946,219,189,126,2279,1,4,7,11,0,0,1,1,0,0,0,2
1260,5107,41,Middle Aged,Masters,Single,35860.0,Average Income,2,2014-05-19,15,0,8,4,2,20,49,2,1,1,2,1,0,0,0,0,0,0,1
1261,3979,31,Middle Aged,Masters,Single,90687.0,High Income,0,2013-05-22,982,17,672,23,34,51,1779,1,6,2,8,0,0,1,0,0,0,1,1
1262,6049,32,Middle Aged,Masters,In Couple,73450.0,High Income,0,2013-12-05,1142,51,415,90,69,37,1804,1,7,8,11,1,0,0,1,0,0,0,2
1263,8147,54,Middle Aged,Bachelors,In Couple,31454.0,Average Income,2,2013-07-06,28,0,11,0,0,9,48,3,2,0,3,0,0,0,0,0,0,0,0
1264,1857,62,Senior,Bachelors,Single,47139.0,Average Income,2,2014-03-06,46,0,12,0,2,23,83,2,2,1,2,0,0,0,0,0,0,1,0
1265,3910,39,Middle Aged,Bachelors,Single,83829.0,High Income,0,2013-10-08,897,161,430,186,161,27,1862,0,4,7,6,1,0,1,1,0,0,1,3
1266,5207,51,Middle Aged,Masters,In Couple,53378.0,Average Income,2,2012-09-24,489,6,152,8,6,132,793,10,9,4,6,0,0,0,0,0,0,1,0
1267,11114,44,Middle Aged,Bachelors,In Couple,19656.0,Low Income,1,2013-02-08,25,4,9,6,8,32,84,3,2,1,3,0,0,0,0,0,0,0,0
1268,5429,66,Senior,Masters,In Couple,45579.0,Average Income,1,2013-08-20,145,1,33,2,1,1,183,1,4,1,4,0,0,0,0,0,0,0,0
1269,9400,56,Middle Aged,Bachelors,Single,85485.0,High Income,0,2014-06-21,630,26,611,44,18,54,1383,1,6,6,6,0,0,0,0,0,0,0,0
1270,1740,70,Senior,Bachelors,In Couple,55956.0,Average Income,0,2014-04-07,760,38,104,50,9,38,999,2,7,3,4,0,1,0,0,0,0,0,1
1271,7488,51,Middle Aged,Masters,Single,64191.0,High Income,1,2013-01-22,420,15,186,151,38,15,825,3,5,3,13,0,0,0,0,0,0,0,0
1272,195,42,Middle Aged,Bachelors,Single,38808.0,Average Income,1,2012-08-26,125,17,52,3,19,30,246,4,5,1,4,1,0,0,0,0,0,1,1
1273,635,48,Middle Aged,Masters,In Couple,57183.0,Average Income,2,2013-03-19,464,5,64,7,0,70,610,8,9,1,7,0,0,0,0,0,0,0,0
1274,7527,46,Middle Aged,Masters,Single,23748.0,Low Income,1,2012-11-21,6,6,29,12,15,8,76,3,2,1,3,0,0,0,0,0,0,0,0
1275,10319,43,Middle Aged,Bachelors,In Couple,66303.0,High Income,1,2013-02-26,1090,12,96,16,12,60,1286,4,3,4,11,0,1,0,0,0,0,0,1
1276,2296,39,Middle Aged,Masters,In Couple,37368.0,Average Income,1,2013-12-16,3,2,11,2,2,10,30,1,1,0,2,1,0,0,0,0,0,0,1
1277,10637,50,Middle Aged,Bachelors,In Couple,40800.0,Average Income,3,2013-01-01,24,0,27,8,30,10,99,2,3,0,3,0,0,0,0,0,1,0,0
1278,2931,36,Middle Aged,Bachelors,Single,71847.0,High Income,0,2012-09-21,737,21,106,55,63,210,1192,0,6,7,9,0,0,0,1,0,0,0,1
1279,907,39,Middle Aged,Bachelors,In Couple,46149.0,Average Income,1,2013-11-29,254,6,71,4,0,27,362,5,5,1,7,0,0,0,0,0,0,0,0
1280,3698,31,Middle Aged,Bachelors,In Couple,78687.0,High Income,0,2012-08-09,817,185,687,145,55,241,2130,1,4,6,8,0,0,1,0,0,0,1,1
1281,9516,43,Middle Aged,Bachelors,Single,49118.0,Average Income,0,2012-08-18,620,54,239,99,98,119,1229,2,9,7,10,0,1,0,0,1,0,1,2
1282,679,57,Middle Aged,Masters,In Couple,37633.0,Average Income,2,2012-09-20,13,4,20,0,0,1,38,2,1,0,3,0,0,0,0,0,0,0,0
1283,7384,63,Senior,Masters,In Couple,39767.0,Average Income,0,2013-07-21,113,61,204,34,26,47,485,2,7,1,7,0,0,0,0,0,0,0,0
1284,5043,63,Senior,Undergraduate,In Couple,26997.0,Low Income,0,2012-11-05,7,23,78,133,49,144,434,2,4,2,5,0,0,0,0,0,0,0,0
1285,5267,44,Middle Aged,Bachelors,Single,33986.0,Average Income,1,2013-03-14,16,2,18,2,1,5,44,1,1,0,3,0,0,0,0,0,0,0,0
1286,339,42,Middle Aged,Masters,In Couple,57091.0,Average Income,1,2012-11-23,462,0,24,6,0,4,496,2,9,2,5,0,1,0,0,0,0,1,1
1287,2516,45,Middle Aged,Bachelors,In Couple,46831.0,Average Income,2,2013-06-08,22,2,10,6,4,34,78,2,1,2,2,0,0,0,0,0,0,0,0
1288,9010,42,Middle Aged,Masters,In Couple,83151.0,High Income,0,2013-02-10,968,147,842,137,42,210,2346,1,5,7,10,1,0,1,1,0,0,1,3
1289,378,43,Middle Aged,Bachelors,In Couple,52531.0,Average Income,0,2012-12-30,283,112,151,51,72,125,794,2,7,2,10,0,0,0,0,0,0,0,0
1290,4808,58,Middle Aged,Bachelors,In Couple,15759.0,Low Income,0,2013-09-05,1,2,5,6,0,3,17,1,1,0,2,0,0,0,0,0,0,0,0
1291,5068,43,Middle Aged,Bachelors,Single,22804.0,Low Income,1,2013-07-31,14,1,7,2,1,1,26,1,2,0,2,0,0,0,0,0,0,0,0
1292,7628,41,Middle Aged,Bachelors,In Couple,43050.0,Average Income,1,2014-03-18,30,5,24,6,3,8,76,2,2,0,4,0,0,0,0,0,0,0,0
1293,7128,37,Middle Aged,Masters,Single,42997.0,Average Income,2,2013-12-07,4,0,5,0,1,5,15,1,1,0,2,0,0,0,0,0,0,0,0
1294,2811,51,Middle Aged,Masters,Single,48918.0,Average Income,2,2014-04-12,52,0,9,0,0,1,62,2,1,0,4,0,0,0,0,0,0,0,0
1295,3551,60,Middle Aged,Masters,In Couple,60033.0,High Income,1,2014-03-29,62,1,57,19,11,48,198,2,2,1,5,0,0,0,0,0,0,0,0
1296,1663,36,Middle Aged,Masters,In Couple,34043.0,Average Income,1,2013-10-25,20,2,14,3,0,10,49,1,2,0,2,0,0,0,0,0,0,0,0
1297,5543,48,Middle Aged,Bachelors,In Couple,57811.0,Average Income,1,2013-06-24,545,7,114,37,21,78,802,5,7,2,11,0,1,0,0,0,0,0,1
1298,1577,68,Senior,Bachelors,In Couple,78569.0,High Income,0,2014-02-19,558,79,622,207,175,95,1736,1,4,6,4,0,0,1,0,0,0,1,1
1299,10641,36,Middle Aged,Bachelors,Single,7500.0,Low Income,2,2012-12-27,6,5,4,13,4,25,57,4,2,1,3,0,0,0,0,0,0,0,0
1300,5336,43,Middle Aged,Masters,In Couple,157733.0,High Income,1,2013-06-04,39,1,9,2,0,8,59,0,1,0,1,0,0,0,0,0,0,0,0
1301,6024,61,Senior,Bachelors,In Couple,94384.0,High Income,0,2013-03-04,1111,24,790,160,45,172,2302,0,5,8,5,0,1,1,1,0,0,1,3
1302,1878,29,Young,Bachelors,In Couple,23148.0,Low Income,0,2014-02-18,4,6,8,6,3,10,37,1,2,0,3,0,0,0,0,0,0,0,0
1303,3099,44,Middle Aged,Bachelors,Single,44267.0,Average Income,2,2013-02-25,183,5,65,3,5,49,310,5,5,2,4,0,0,0,0,0,0,0,0
1304,6055,35,Middle Aged,Bachelors,In Couple,71626.0,High Income,0,2012-11-01,546,72,376,94,145,72,1305,1,5,5,8,0,1,0,0,0,0,0,1
1305,5841,48,Middle Aged,Bachelors,In Couple,60894.0,High Income,1,2013-06-28,606,7,155,10,0,54,832,5,10,3,8,0,0,0,0,0,0,0,0
1306,3972,38,Middle Aged,Bachelors,In Couple,50200.0,Average Income,2,2013-04-03,266,6,51,8,6,64,401,6,7,1,5,0,0,0,0,0,0,0,0
1307,4394,49,Middle Aged,Masters,In Couple,81051.0,High Income,0,2014-05-23,1142,29,249,38,29,14,1501,1,5,5,12,0,1,1,0,0,0,0,2
1308,5758,32,Middle Aged,Bachelors,In Couple,65169.0,High Income,0,2014-01-14,1074,0,69,0,0,46,1189,1,10,4,13,1,0,1,1,1,0,1,4
1309,6658,42,Middle Aged,Bachelors,In Couple,59868.0,Average Income,1,2013-07-22,771,51,154,54,10,154,1194,7,11,2,12,0,0,0,0,0,0,0,0
1310,4603,54,Middle Aged,Masters,In Couple,65695.0,High Income,1,2014-01-31,371,32,189,0,58,6,656,2,5,4,10,0,0,0,0,0,0,0,0
1311,8427,58,Middle Aged,Masters,Single,64857.0,High Income,0,2012-11-23,556,14,717,210,0,43,1540,1,7,5,10,0,0,0,0,0,0,0,0
1312,10260,49,Middle Aged,Masters,In Couple,45143.0,Average Income,1,2013-08-26,202,5,74,11,5,14,311,3,6,1,5,0,0,0,0,0,0,0,0
1313,7143,59,Middle Aged,Bachelors,In Couple,74805.0,High Income,1,2013-11-06,209,162,209,41,162,37,820,5,4,7,10,0,0,0,0,0,0,0,0
1314,8789,25,Young,Bachelors,In Couple,59060.0,Average Income,1,2014-01-11,35,40,111,36,40,12,274,3,3,1,7,0,0,0,0,0,0,0,0
1315,6197,52,Middle Aged,Masters,Single,27238.0,Low Income,2,2013-04-20,37,0,17,0,0,3,57,3,3,0,3,0,0,0,0,0,0,0,0
1316,4554,49,Middle Aged,Bachelors,In Couple,47009.0,Average Income,1,2013-10-01,171,45,73,59,10,90,448,4,3,2,8,0,0,0,0,0,0,0,0
1317,4937,41,Middle Aged,Bachelors,In Couple,46094.0,Average Income,2,2014-06-10,12,2,20,3,2,5,44,1,1,0,3,0,0,0,0,0,0,0,0
1318,1920,42,Middle Aged,Bachelors,In Couple,40321.0,Average Income,2,2013-07-29,44,4,21,6,0,27,102,2,3,0,3,0,0,0,0,0,0,0,0
1319,8749,30,Young,Bachelors,In Couple,37235.0,Average Income,1,2014-02-01,20,2,9,4,6,20,61,1,1,1,2,0,0,0,0,0,0,0,0
1320,1650,54,Middle Aged,Masters,In Couple,81843.0,High Income,0,2013-04-22,779,86,537,34,69,138,1643,1,5,9,12,0,0,0,0,0,0,0,0
1321,10377,56,Middle Aged,Masters,In Couple,46692.0,Average Income,1,2013-06-06,170,6,97,24,12,88,397,3,6,1,5,0,0,0,0,0,0,0,0
1322,9206,46,Middle Aged,Bachelors,In Couple,77382.0,High Income,1,2014-01-07,491,48,231,112,105,134,1121,2,5,7,12,0,0,1,0,0,0,0,1
1323,10971,37,Middle Aged,Bachelors,Single,37774.0,Average Income,2,2012-09-03,173,8,107,7,2,176,473,4,7,2,3,1,0,0,0,0,1,1,1
1324,6398,40,Middle Aged,Undergraduate,In Couple,18393.0,Low Income,1,2014-03-29,7,10,13,16,0,4,50,2,3,0,3,0,0,0,0,0,0,0,0
1325,9212,52,Middle Aged,Masters,In Couple,72828.0,High Income,1,2013-02-14,1205,0,235,19,14,205,1678,6,6,3,13,0,0,0,0,0,0,0,0
1326,7937,32,Middle Aged,Bachelors,In Couple,24711.0,Low Income,0,2014-04-18,10,7,25,6,3,7,58,1,3,0,3,0,0,0,0,0,0,0,0
1327,839,39,Middle Aged,Masters,In Couple,45503.0,Average Income,1,2013-09-25,97,4,44,6,1,18,170,1,3,1,4,0,0,0,0,0,0,0,0
1328,4246,32,Middle Aged,Masters,Single,6560.0,Low Income,0,2013-12-12,67,11,26,4,3,262,373,0,1,0,1,0,0,0,0,0,0,0,0
1329,158,69,Senior,Masters,In Couple,71604.0,High Income,0,2013-11-17,345,53,528,98,75,97,1196,1,8,3,5,1,0,0,0,0,0,1,1
1330,4832,35,Middle Aged,Bachelors,In Couple,27244.0,Low Income,1,2014-03-07,6,5,17,3,24,46,101,2,2,2,2,0,0,0,0,0,0,0,0
1331,5621,45,Middle Aged,Bachelors,In Couple,48752.0,Average Income,2,2012-12-12,73,57,100,71,15,0,316,5,6,1,5,0,0,0,0,0,0,1,0
1332,1945,52,Middle Aged,Bachelors,In Couple,71434.0,High Income,1,2013-09-18,711,36,217,172,96,168,1400,3,7,4,7,0,1,0,1,0,0,0,2
1333,5147,66,Senior,Bachelors,Single,90842.0,High Income,0,2013-07-29,774,70,118,182,187,93,1424,1,4,9,13,0,0,0,0,0,0,0,0
1334,2535,36,Middle Aged,Masters,In Couple,88097.0,High Income,1,2012-08-18,163,0,480,0,126,75,844,1,6,5,8,0,1,1,1,0,0,1,3
1335,11039,39,Middle Aged,Bachelors,In Couple,51948.0,Average Income,1,2013-09-17,82,33,54,71,30,41,311,2,5,2,4,0,0,0,0,0,0,0,0
1336,9495,32,Middle Aged,Bachelors,In Couple,71853.0,High Income,0,2013-05-08,358,108,413,141,97,32,1149,1,2,8,6,0,0,0,0,0,0,0,0
1337,9635,31,Middle Aged,Masters,In Couple,35876.0,Average Income,0,2014-04-20,66,2,40,4,3,14,129,1,3,1,3,0,0,0,0,0,0,0,0
1338,2173,62,Senior,Bachelors,Single,40049.0,Average Income,1,2013-10-16,13,6,7,0,3,3,32,1,1,0,3,0,0,0,0,0,0,0,0
1339,942,32,Middle Aged,Bachelors,Single,39660.0,Average Income,1,2012-08-08,139,13,78,20,13,36,299,3,7,1,3,0,0,0,0,0,0,1,0
1340,9386,52,Middle Aged,Bachelors,In Couple,50127.0,Average Income,1,2014-05-29,274,0,21,4,6,15,320,1,5,1,6,0,1,0,0,0,0,0,1
1341,5510,37,Middle Aged,Masters,In Couple,43263.0,Average Income,1,2012-11-21,262,6,61,0,10,102,441,3,5,2,6,0,0,0,0,0,0,0,0
1342,873,65,Senior,Masters,In Couple,62845.0,High Income,2,2012-10-01,1099,0,45,0,0,34,1178,11,3,4,10,0,1,0,0,0,0,1,1
1343,2253,24,Young,Bachelors,In Couple,18929.0,Low Income,0,2013-02-16,32,0,8,23,4,18,85,1,1,0,4,0,0,0,0,0,0,0,0
1344,5181,32,Middle Aged,Undergraduate,Single,24367.0,Low Income,1,2013-03-20,2,4,2,0,11,5,24,1,1,0,2,0,0,0,0,0,0,0,0
1345,979,39,Middle Aged,Bachelors,Single,33249.0,Average Income,1,2013-02-20,6,10,21,19,14,42,112,2,2,1,3,0,0,0,0,0,0,0,0
1346,10390,55,Middle Aged,Bachelors,In Couple,26887.0,Low Income,1,2013-02-10,6,7,4,3,4,6,30,1,1,0,3,0,0,0,0,0,0,0,0
1347,4698,31,Middle Aged,Masters,In Couple,50150.0,Average Income,0,2013-06-20,135,46,92,65,61,11,410,2,5,2,7,0,0,0,0,0,0,0,0
1348,7793,38,Middle Aged,Bachelors,In Couple,62061.0,High Income,1,2013-08-31,641,7,84,0,30,38,800,3,10,4,7,0,1,0,0,0,0,0,1
1349,1745,52,Middle Aged,Masters,Single,85696.0,High Income,0,2013-05-03,714,76,395,116,0,12,1313,1,4,6,9,0,0,0,0,0,0,1,0
1350,10590,58,Middle Aged,Masters,In Couple,76542.0,High Income,0,2013-03-30,794,73,573,0,29,14,1483,1,4,8,10,0,0,0,0,0,0,0,0
1351,5080,21,Young,Bachelors,Single,70515.0,High Income,0,2013-10-21,420,0,452,182,64,140,1258,1,6,6,4,0,0,0,0,0,0,1,0
1352,8369,27,Young,Bachelors,In Couple,18227.0,Low Income,1,2012-11-08,1,2,7,4,3,11,28,1,0,1,2,0,0,0,0,0,0,0,0
1353,5232,49,Middle Aged,Bachelors,In Couple,69139.0,High Income,1,2014-01-27,86,12,75,33,15,6,227,1,4,1,5,0,0,0,0,0,0,0,0
1354,2407,32,Middle Aged,Bachelors,In Couple,69109.0,High Income,0,2012-11-09,823,25,459,124,29,95,1555,1,6,6,7,0,0,1,0,0,0,1,1
1355,3834,52,Middle Aged,Bachelors,Single,69627.0,High Income,1,2013-03-17,231,161,215,171,30,53,861,2,8,2,11,0,0,0,0,0,0,0,0
1356,7912,36,Middle Aged,Bachelors,In Couple,38136.0,Average Income,1,2013-04-22,8,15,27,0,20,33,103,2,3,1,2,1,0,0,0,0,0,0,1
1357,7712,68,Senior,Masters,Single,62159.0,High Income,0,2014-04-28,182,17,259,77,70,29,634,1,6,2,10,0,0,0,0,0,0,0,0
1358,1065,51,Middle Aged,Bachelors,Single,80695.0,High Income,0,2013-12-29,557,129,984,193,37,18,1918,1,5,8,5,0,0,0,0,0,0,0,0
1359,7275,43,Middle Aged,Masters,Single,33316.0,Average Income,2,2013-10-04,79,1,31,4,4,12,131,3,2,1,4,0,0,0,0,0,0,0,0
1360,1343,46,Middle Aged,Bachelors,In Couple,58554.0,Average Income,2,2012-09-26,368,24,68,38,0,88,586,6,8,2,6,0,0,0,0,0,0,0,0
1361,1384,22,Young,Undergraduate,In Couple,17256.0,Low Income,1,2013-11-23,6,4,14,8,8,22,62,2,2,1,2,1,0,0,0,0,0,0,1
1362,9967,40,Middle Aged,Bachelors,Single,53034.0,Average Income,2,2013-05-30,160,15,196,15,11,50,447,8,6,1,7,0,0,0,0,0,0,0,0
1363,6181,64,Senior,Bachelors,In Couple,52203.0,Average Income,0,2012-07-31,488,21,238,56,108,28,939,1,8,7,11,0,0,0,0,0,0,0,0
1364,10507,37,Middle Aged,Bachelors,Single,59601.0,Average Income,1,2013-07-25,691,7,69,0,7,23,797,4,2,2,7,0,1,0,0,0,0,0,1
1365,2674,56,Middle Aged,Masters,Single,75154.0,High Income,1,2012-09-04,543,10,205,160,143,82,1143,1,6,3,6,0,0,0,0,0,0,1,0
1366,2698,38,Middle Aged,Bachelors,Single,47025.0,Average Income,1,2013-11-07,254,7,108,20,0,26,415,3,6,3,5,0,0,0,0,0,0,0,0
1367,3231,41,Middle Aged,Bachelors,In Couple,37971.0,Average Income,1,2013-11-25,5,4,10,2,2,7,30,1,1,0,3,0,0,0,0,0,0,0,0
1368,4096,46,Middle Aged,Masters,Single,41335.0,Average Income,1,2013-12-26,112,19,21,16,14,5,187,3,4,1,4,0,0,0,0,0,0,0,0
1369,10476,56,Middle Aged,Bachelors,In Couple,67267.0,High Income,1,2014-05-13,134,11,59,15,2,30,251,1,3,2,5,0,0,0,0,0,0,0,0
1370,5948,39,Middle Aged,Bachelors,Single,57338.0,Average Income,1,2014-04-29,143,6,52,11,8,17,237,2,4,1,5,0,0,0,0,0,0,0,0
1371,9140,54,Middle Aged,Bachelors,In Couple,50523.0,Average Income,2,2013-12-25,51,4,24,4,7,1,91,2,2,0,4,0,0,0,0,0,0,0,0
1372,10258,49,Middle Aged,Masters,Single,35791.0,Average Income,3,2013-05-06,27,0,5,0,0,3,35,2,1,0,3,0,0,0,0,0,0,0,0
1373,5675,54,Middle Aged,Masters,Single,50611.0,Average Income,1,2012-10-04,459,0,24,6,0,4,493,6,4,5,7,0,1,0,0,0,0,0,1
1374,4743,45,Middle Aged,Masters,In Couple,56242.0,Average Income,1,2013-03-03,689,8,167,11,8,88,971,5,8,4,11,0,0,0,0,0,0,0,0
1375,8805,54,Middle Aged,Bachelors,Single,48904.0,Average Income,1,2012-12-02,283,10,38,0,13,27,371,4,7,2,4,0,0,0,0,0,0,0,0
1376,1542,39,Middle Aged,Bachelors,Single,56243.0,Average Income,3,2013-12-30,347,0,35,4,3,7,396,6,4,2,8,0,0,0,0,0,0,0,0
1377,6770,29,Young,Bachelors,In Couple,21355.0,Low Income,1,2013-08-20,5,13,14,0,5,31,68,2,2,1,2,1,0,0,0,0,0,1,1
1378,8773,43,Middle Aged,Masters,In Couple,57420.0,Average Income,1,2013-06-25,280,0,18,0,0,24,322,3,5,1,6,0,1,0,0,0,0,0,1
1379,10475,44,Middle Aged,Masters,In Couple,52247.25135379061,Average Income,1,2013-04-01,187,5,65,26,20,14,317,2,4,2,6,0,0,0,0,0,0,0,0
1380,10420,59,Middle Aged,Masters,Single,46390.0,Average Income,1,2014-05-05,95,14,64,2,9,38,222,1,4,2,3,0,0,0,0,0,0,0,0
1381,7514,58,Middle Aged,Bachelors,In Couple,54342.0,Average Income,2,2013-07-03,84,10,34,11,10,28,177,4,3,1,4,0,0,0,0,0,0,0,0
1382,2902,56,Middle Aged,Bachelors,In Couple,52247.25135379061,Average Income,2,2012-09-03,19,4,12,2,2,6,45,1,1,0,3,0,0,0,0,0,0,0,0
1383,4345,50,Middle Aged,Bachelors,Single,52247.25135379061,Average Income,2,2014-01-12,5,1,9,2,0,4,21,1,1,0,2,0,0,0,0,0,0,0,0
1384,793,41,Middle Aged,Bachelors,In Couple,20895.0,Low Income,1,2012-10-06,18,3,17,3,0,4,45,1,2,0,3,0,0,0,0,0,0,0,0
1385,10909,66,Senior,Bachelors,In Couple,92344.0,High Income,0,2014-01-15,992,24,694,51,19,119,1899,0,5,10,5,1,0,1,0,0,0,0,2
1386,3769,42,Middle Aged,Masters,In Couple,52247.25135379061,Average Income,1,2014-03-02,25,1,13,0,0,3,42,1,1,0,3,0,0,0,0,0,0,0,0
1387,8702,38,Middle Aged,Bachelors,In Couple,26907.0,Low Income,2,2013-08-20,9,1,7,0,3,2,22,2,1,0,3,0,0,0,0,0,0,0,0
1388,4791,34,Middle Aged,Bachelors,In Couple,44964.0,Average Income,2,2012-12-16,19,1,17,2,0,2,41,1,1,0,3,0,0,0,0,0,0,0,0
1389,2963,35,Middle Aged,Bachelors,In Couple,75507.0,High Income,0,2014-05-02,709,93,374,104,80,80,1440,1,8,6,6,0,0,0,0,0,0,0,0
1390,8216,42,Middle Aged,Masters,In Couple,53761.0,Average Income,2,2013-10-11,158,0,76,13,7,71,325,6,4,4,3,0,0,0,0,0,0,0,0
1391,8140,41,Middle Aged,Bachelors,In Couple,22682.0,Low Income,1,2013-10-03,10,14,29,4,2,36,95,3,2,1,4,0,0,0,0,0,0,0,0
1392,10146,42,Middle Aged,Masters,In Couple,38887.0,Average Income,1,2014-03-02,25,1,13,0,0,3,42,1,1,0,3,0,0,0,0,0,0,0,0
1393,5289,39,Middle Aged,Bachelors,Single,41658.0,Average Income,2,2012-11-09,8,4,12,15,4,29,72,2,1,1,2,0,0,0,0,0,0,0,0
1394,2587,42,Middle Aged,Masters,In Couple,29791.0,Low Income,1,2014-05-15,14,0,6,0,0,0,20,2,2,0,3,0,0,0,0,0,0,0,0
1395,4405,58,Middle Aged,Masters,In Couple,63915.0,High Income,2,2013-07-30,622,7,115,30,0,15,789,2,6,3,12,0,0,0,0,0,0,0,0
1396,8663,40,Middle Aged,Bachelors,Single,39996.0,Average Income,2,2014-05-22,11,0,3,0,0,1,15,1,1,0,2,0,0,0,0,0,0,0,0
1397,2589,42,Middle Aged,Bachelors,Single,26759.0,Low Income,1,2014-02-07,25,3,16,8,5,2,59,2,2,1,3,0,0,0,0,0,0,0,0
1398,3421,46,Middle Aged,Masters,Single,63841.0,High Income,1,2013-04-21,635,15,100,20,7,131,908,1,9,3,9,0,0,0,0,0,0,0,0
1399,10490,45,Middle Aged,Masters,In Couple,51039.0,Average Income,2,2012-12-10,100,64,79,65,0,109,417,2,6,2,4,0,0,0,0,0,0,0,0
1400,4094,53,Middle Aged,Bachelors,In Couple,60544.0,High Income,2,2012-08-25,201,2,43,3,5,35,289,4,5,1,5,0,0,0,0,0,0,0,0
1401,9958,42,Middle Aged,Bachelors,In Couple,65685.0,High Income,1,2014-03-29,642,14,49,0,7,57,769,1,9,2,9,0,0,0,0,0,0,0,0
1402,2534,61,Senior,Bachelors,In Couple,37716.0,Average Income,1,2014-04-21,97,1,41,6,2,41,188,2,4,1,3,0,0,0,0,0,0,0,0
1403,4188,57,Middle Aged,Bachelors,Single,36864.0,Average Income,1,2012-08-13,204,5,39,17,0,89,354,3,5,2,4,0,0,0,0,0,0,1,0
1404,6613,44,Middle Aged,Masters,In Couple,44511.0,Average Income,1,2012-10-12,513,7,133,46,14,14,727,6,8,4,8,0,0,0,0,0,0,0,0
1405,10827,47,Middle Aged,Masters,In Couple,36947.0,Average Income,2,2012-08-07,88,3,21,4,1,29,146,4,3,0,4,0,0,0,0,0,0,0,0
1406,5491,63,Senior,Masters,In Couple,47352.0,Average Income,1,2013-04-11,172,12,112,8,0,15,319,4,6,1,5,0,0,0,0,0,0,0,0
1407,8402,61,Senior,Masters,In Couple,67087.0,High Income,1,2013-12-17,329,35,222,130,35,43,794,2,7,5,8,0,0,0,0,0,0,0,0
1408,8783,64,Senior,Bachelors,In Couple,57045.0,Average Income,1,2012-09-08,296,13,104,11,13,17,454,3,4,2,9,0,0,0,0,0,0,0,0
1409,10010,61,Senior,Masters,Single,36957.0,Average Income,2,2012-09-06,100,2,16,2,1,31,152,4,3,2,2,0,0,0,0,0,0,1,0
1410,618,37,Middle Aged,Masters,In Couple,69389.0,High Income,1,2012-09-28,422,7,238,69,46,15,797,1,7,2,12,0,0,0,0,0,0,0,0
1411,9121,42,Middle Aged,Bachelors,In Couple,80134.0,High Income,1,2013-05-20,1218,16,272,104,0,80,1690,2,5,3,6,0,1,1,1,0,0,1,3
1412,361,45,Middle Aged,Masters,In Couple,43142.0,Average Income,2,2014-02-18,5,1,7,2,1,4,20,1,1,0,2,0,0,0,0,0,0,0,0
1413,4310,70,Senior,Bachelors,In Couple,80589.0,High Income,0,2014-01-22,507,93,520,242,40,26,1428,1,5,10,5,0,0,0,1,0,0,1,1
1414,2678,24,Young,Bachelors,Single,34412.0,Average Income,1,2013-02-13,52,12,50,4,36,55,209,3,5,0,3,0,0,0,0,0,0,0,0
1415,6376,35,Middle Aged,Bachelors,Single,57537.0,Average Income,1,2013-06-10,191,56,139,51,8,100,545,4,4,3,8,0,0,0,0,0,0,0,0
1416,524,48,Middle Aged,Undergraduate,In Couple,22634.0,Low Income,0,2013-01-16,2,23,11,8,6,46,96,1,2,1,2,0,0,0,0,0,0,0,0
1417,10341,66,Senior,Bachelors,In Couple,51315.0,Average Income,0,2014-02-23,68,28,39,16,30,41,222,1,2,2,5,0,0,0,0,0,0,0,0
1418,5654,42,Middle Aged,Bachelors,In Couple,36026.0,Average Income,3,2014-03-16,20,4,10,6,4,17,61,2,2,0,3,0,0,0,0,0,0,0,0
1419,4098,41,Middle Aged,Bachelors,In Couple,24639.0,Low Income,2,2014-01-28,20,3,16,0,4,1,44,3,2,0,4,0,0,0,0,0,0,0,0
1420,5824,42,Middle Aged,Masters,In Couple,34578.0,Average Income,3,2014-04-11,7,0,1,0,0,0,8,1,1,0,2,0,0,0,0,0,0,0,0
1421,7000,42,Middle Aged,Bachelors,Single,65704.0,High Income,0,2013-10-13,279,172,74,38,8,246,817,1,2,10,10,0,0,0,0,0,0,0,0
